Contry code,Product name,Value
MT,Other Hydrocarbons,1
MT,Uranium and thorium ores (12),1
MT,Iron ores,1
MT,Copper ores and concentrates,1
MT,Nickel ores and concentrates,1
MT,Aluminium ores and concentrates,1
MT,Precious metal ores and concentrates,1
MT,"Lead, zinc and tin ores and concentrates",1
MT,Other non-ferrous metal ores and concentrates,1
MT,Stone,1
MT,Sand and clay,1
MT,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
MT,Products of meat cattle,1
MT,Products of meat pigs,1
MT,Products of meat poultry,1
MT,Meat products nec,1
MT,products of Vegetable oils and fats,1
MT,Dairy products,1
MT,Processed rice,1
MT,Sugar,1
MT,Food products nec,1
MT,Beverages,1
MT,Fish products,1
MT,Tobacco products (16),1
MT,Textiles (17),1
MT,"Wearing apparel, furs (18)",1
MT,Leather and leather products (19),1
MT,"Wood and products of wood and cork (except furniture), articles of straw and plaiting materials (20)",1
MT,"Wood material for treatment, Re-processing of secondary wood material into new wood material",1
MT,Pulp,1
MT,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",1
MT,Paper and paper products,1
MT,Printed matter and recorded media (22),1
MT,Coke oven products,1
MT, Refined Petroleum,1
MT,Nuclear fuel,1
MT,"Plastics, basic",1
MT,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
MT,N-fertiliser,1
MT,P- and other fertiliser,1
MT,"Chemicals nec, additives and biofuels",1
MT,Rubber and plastic products (25),1
MT,Glass and glass products,1
MT,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
MT,Ceramic goods,1
MT,"Bricks, tiles and construction products, in baked clay",1
MT,"Cement, lime and plaster",1
MT,"Ash for treatment, Re-processing of ash into clinker",1
MT,Other non-metallic mineral products,1
MT,Basic iron and steel and of ferro-alloys and first products thereof,1
MT,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
MT,Precious metals,1
MT,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
MT,Aluminium and aluminium products,1
MT,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
MT,"Lead, zinc and tin and products thereof",1
MT,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
MT,Copper products,1
MT,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
MT,Other non-ferrous metal products,1
MT,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
MT,Foundry work services,1
MT,"Fabricated metal products, except machinery and equipment (28)",1
MT,Machinery and equipment n.e.c. (29),1
MT,Office machinery and computers (30),1
MT,Electrical machinery and apparatus n.e.c. (31),1
MT,"Radio, television and communication equipment and apparatus (32)",1
MT,"Medical, precision and optical instruments, watches and clocks (33)",1
MT,"Motor vehicles, trailers and semi-trailers (34)",1
MT,Other transport equipment (35),1
MT,"Furniture, other manufactured goods n.e.c. (36)",1
MT,Secondary raw materials,1
MT,"Bottles for treatment, Recycling of bottles by direct reuse",1
MT,Electricity by coal,0
MT,Electricity by gas,0
MT,Electricity by nuclear,0
MT,Electricity by hydro,0
MT,Electricity by wind,0
MT,Electricity by petroleum and other oil derivatives,0.02617786
MT,Electricity by biomass and waste,0
MT,Electricity by solar photovoltaic,36.30964408
MT,Electricity by solar thermal,0
MT,"Electricity by tide, wave, ocean",0
MT,Electricity by Geothermal,0
MT,Electricity nec,0
MT,Transmission services of electricity,1
MT,Distribution and trade services of electricity,1
MT,Biogas an other gases nec.,1
MT,Distribution services of gaseous fuels through mains,1
MT,Steam and hot water supply services,1
MT,"Collected and purified water, distribution services of water (41)",1
MT,Construction work (45),1
MT,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
MT,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
MT,Retail trade services of motor fuel,1
MT,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
MT,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
MT,Hotel and restaurant services (55),1
MT,Railway transportation services,1
MT,Other land transportation services,1
MT,Transportation services via pipelines,1
MT,Sea and coastal water transportation services,1
MT,Inland water transportation services,1
MT,Air transport services (62),1
MT,"Supporting and auxiliary transport services, travel agency services (63)",1
MT,Post and telecommunication services (64),1
MT,"Financial intermediation services, except insurance and pension funding services (65)",1
MT,"Insurance and pension funding services, except compulsory social security services (66)",1
MT,Services auxiliary to financial intermediation (67),1
MT,Real estate services (70),1
MT,Renting services of machinery and equipment without operator and of personal and household goods (71),1
MT,Computer and related services (72),1
MT,Research and development services (73),1
MT,Other business services (74),1
MT,"Public administration and defence services, compulsory social security services (75)",1
MT,Education services (80),1
MT,Health and social work services (85),1
MT,Food waste for treatment: incineration,1
MT,Paper waste for treatment: incineration,1
MT,Plastic waste for treatment: incineration,1
MT,Intert/metal waste for treatment: incineration,1
MT,Textiles waste for treatment: incineration,1
MT,Wood waste for treatment: incineration,1
MT,Oil/hazardous waste for treatment: incineration,1
MT,Food waste for treatment: biogasification and land application,1
MT,Paper waste for treatment: biogasification and land application,1
MT,Sewage sludge for treatment: biogasification and land application,1
MT,Food waste for treatment: composting and land application,1
MT,Paper and wood waste for treatment: composting and land application,1
MT,Food waste for treatment: waste water treatment,1
MT,Other waste for treatment: waste water treatment,1
MT,Food waste for treatment: landfill,1
MT,Paper for treatment: landfill,1
MT,Plastic waste for treatment: landfill,1
MT,Inert/metal/hazardous waste for treatment: landfill,1
MT,Textiles waste for treatment: landfill,1
MT,Wood waste for treatment: landfill,1
MT,Membership organisation services n.e.c. (91),1
MT,"Recreational, cultural and sporting services (92)",1
MT,Other services (93),1
MT,Private households with employed persons (95),1
MT,Extra-territorial organizations and bodies,1
MX,Paddy rice,1
MX,Wheat,1
MX,Cereal grains nec,1
MX,"Vegetables, fruit, nuts",1
MX,Oil seeds,1
MX,"Sugar cane, sugar beet",1
MX,Plant-based fibers,1
MX,Crops nec,1
MX,Cattle,1
MX,Pigs,1
MX,Poultry,1
MX,Meat animals nec,1
MX,Animal products nec,1
MX,Raw milk,1
MX,"Wool, silk-worm cocoons",1
MX,Manure (conventional treatment),1
MX,Manure (biogas treatment),1
MX,"Products of forestry, logging and related services (02)",1
MX,"Fish and other fishing products, services incidental of fishing (05)",1
MX,"Coal, lignite and peat",1
MX,"Crude petroleum and services related to crude oil extraction, excluding surveying",1
MX,"Natural gas and services related to natural gas extraction, excluding surveying, inclulding liquid gas",1
MX,Other Hydrocarbons,1
MX,Uranium and thorium ores (12),1
MX,Iron ores,1
MX,Copper ores and concentrates,1
MX,Nickel ores and concentrates,1
MX,Aluminium ores and concentrates,1
MX,Precious metal ores and concentrates,1
MX,"Lead, zinc and tin ores and concentrates",1
MX,Other non-ferrous metal ores and concentrates,1
MX,Stone,1
MX,Sand and clay,1
MX,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
MX,Products of meat cattle,1
MX,Products of meat pigs,1
MX,Products of meat poultry,1
MX,Meat products nec,1
MX,products of Vegetable oils and fats,1
MX,Dairy products,1
MX,Processed rice,1
MX,Sugar,1
MX,Food products nec,1
MX,Beverages,1
MX,Fish products,1
MX,Tobacco products (16),1
MX,Textiles (17),1
MX,"Wearing apparel, furs (18)",1
MX,Leather and leather products (19),1
MX,"Wood and products of wood and cork (except furniture), articles of straw and plaiting materials (20)",1
MX,"Wood material for treatment, Re-processing of secondary wood material into new wood material",1
MX,Pulp,1
MX,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",1
MX,Paper and paper products,1
MX,Printed matter and recorded media (22),1
MX,Coke oven products,1
MX, Refined Petroleum,1
MX,Nuclear fuel,1
MX,"Plastics, basic",1
MX,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
MX,N-fertiliser,1
MX,P- and other fertiliser,1
MX,"Chemicals nec, additives and biofuels",1
MX,Rubber and plastic products (25),1
MX,Glass and glass products,1
MX,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
MX,Ceramic goods,1
MX,"Bricks, tiles and construction products, in baked clay",1
MX,"Cement, lime and plaster",1
MX,"Ash for treatment, Re-processing of ash into clinker",1
MX,Other non-metallic mineral products,1
MX,Basic iron and steel and of ferro-alloys and first products thereof,1
MX,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
MX,Precious metals,1
MX,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
MX,Aluminium and aluminium products,1
MX,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
MX,"Lead, zinc and tin and products thereof",1
MX,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
MX,Copper products,1
MX,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
MX,Other non-ferrous metal products,1
MX,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
MX,Foundry work services,1
MX,"Fabricated metal products, except machinery and equipment (28)",1
MX,Machinery and equipment n.e.c. (29),1
MX,Office machinery and computers (30),1
MX,Electrical machinery and apparatus n.e.c. (31),1
MX,"Radio, television and communication equipment and apparatus (32)",1
MX,"Medical, precision and optical instruments, watches and clocks (33)",1
MX,"Motor vehicles, trailers and semi-trailers (34)",1
MX,Other transport equipment (35),1
MX,"Furniture, other manufactured goods n.e.c. (36)",1
MX,Secondary raw materials,1
MX,"Bottles for treatment, Recycling of bottles by direct reuse",1
MX,Electricity by coal,0.553422091
MX,Electricity by gas,1.064252336
MX,Electricity by nuclear,0.93464472
MX,Electricity by hydro,0.852077344
MX,Electricity by wind,10.82681211
